Sound Lvl ch.0 (V),Sound Lvl ch.1 (V)
-9.435354e-01,-9.041055e-01
-9.262666e-01,-9.013191e-01
-8.791904e-01,-8.725810e-01
-8.929601e-01,-8.743630e-01
-9.373471e-01,-9.007684e-01
-9.177132e-01,-8.949041e-01
-8.814584e-01,-8.732614e-01
-9.101965e-01,-8.840503e-01
-9.275625e-01,-8.965564e-01
-8.914374e-01,-8.791904e-01
-8.977552e-01,-8.790284e-01
-9.244846e-01,-8.929601e-01
-8.989864e-01,-8.825276e-01
-9.085442e-01,-8.852167e-01
-9.161904e-01,-8.923445e-01
-8.960705e-01,-8.800004e-01
-9.192035e-01,-8.915022e-01
-8.988568e-01,-8.808104e-01
-9.111685e-01,-8.869339e-01
-9.160284e-01,-8.904654e-01
-8.923445e-01,-8.784777e-01
-9.307701e-01,-8.981116e-01
-8.800004e-01,-8.716090e-01
-9.352412e-01,-8.990512e-01
-8.917614e-01,-8.786073e-01
-9.227998e-01,-8.952605e-01
-8.915346e-01,-8.777649e-01
-9.263638e-01,-8.961677e-01
-8.912106e-01,-8.782185e-01
-9.251002e-01,-8.964268e-01
-8.869663e-01,-8.753997e-01
-9.299925e-01,-8.990836e-01
-8.845363e-01,-8.734882e-01
-9.344960e-01,-9.000232e-01
-8.789312e-01,-8.723866e-01
-9.347552e-01,-8.985652e-01
-8.919234e-01,-8.792876e-01
-9.127885e-01,-8.861887e-01
-9.254566e-01,-8.968804e-01
-8.758857e-01,-8.707990e-01
-9.397447e-01,-8.991808e-01
-9.001852e-01,-8.873551e-01
-8.837587e-01,-8.684015e-01
-9.530284e-01,-9.080906e-01
-8.857675e-01,-8.808104e-01
-8.896230e-01,-8.706694e-01
-9.606746e-01,-9.136633e-01
-8.738770e-01,-8.764041e-01
-8.762097e-01,-8.606581e-01
-9.704268e-01,-9.149916e-01
-8.995696e-01,-8.919558e-01
-8.542430e-01,-8.548262e-01
-9.367639e-01,-8.908542e-01
-9.582770e-01,-9.191711e-01
-8.815556e-01,-8.837911e-01
-8.577421e-01,-8.528174e-01
-9.243550e-01,-8.827544e-01
-9.585686e-01,-9.150564e-01
-9.191063e-01,-9.036519e-01
-8.586817e-01,-8.638980e-01
-8.783481e-01,-8.578717e-01
-9.315477e-01,-8.899146e-01
-9.445722e-01,-9.082202e-01
-9.255538e-01,-9.056606e-01
-9.132421e-01,-8.961677e-01
-8.908866e-01,-8.789636e-01
-8.822684e-01,-8.684339e-01
-8.844067e-01,-8.651616e-01
-8.928629e-01,-8.683691e-01
-9.101317e-01,-8.788988e-01
-9.333296e-01,-8.975608e-01
-9.462893e-01,-9.120109e-01
-9.425310e-01,-9.152832e-01
-9.391939e-01,-9.159312e-01
-9.378331e-01,-9.151536e-01
-9.436650e-01,-9.193655e-01
-9.448961e-01,-9.230266e-01
-9.418506e-01,-9.218279e-01
-9.382543e-01,-9.198191e-01
-9.347552e-01,-9.159636e-01
-9.354032e-01,-9.163524e-01
-9.373471e-01,-9.173568e-01
-9.461921e-01,-9.222815e-01
-9.442158e-01,-9.238366e-01
-9.489461e-01,-9.250678e-01
-9.526396e-01,-9.287937e-01
-9.436002e-01,-9.218603e-01
-9.268174e-01,-9.101317e-01
-9.001528e-01,-8.883594e-01
-8.842447e-01,-8.720626e-01
-8.795468e-01,-8.642220e-01
-8.858971e-01,-8.667815e-01
-9.054014e-01,-8.798060e-01
-9.352412e-01,-9.018375e-01
-9.520240e-01,-9.173568e-01
-9.343016e-01,-9.110713e-01
-8.975932e-01,-8.871607e-01
-8.768253e-01,-8.674619e-01
-8.899794e-01,-8.701186e-01
-9.183612e-01,-8.887806e-01
-9.245170e-01,-8.969452e-01
-9.116545e-01,-8.916318e-01
-8.987920e-01,-8.816528e-01
-9.064382e-01,-8.838559e-01
-9.123673e-01,-8.876466e-01
-9.084470e-01,-8.867395e-01
-9.121405e-01,-8.896878e-01
-9.156396e-01,-8.912430e-01
-9.050775e-01,-8.860915e-01
-9.067622e-01,-8.865775e-01
-9.207263e-01,-8.931869e-01
-9.095810e-01,-8.889426e-01
-8.973988e-01,-8.816852e-01
-9.224435e-01,-8.940293e-01
-9.142140e-01,-8.927333e-01
-9.030039e-01,-8.853463e-01
-9.176160e-01,-8.916318e-01
-9.140844e-01,-8.912106e-01
-9.073130e-01,-8.876790e-01
-9.175836e-01,-8.923445e-01
-9.121729e-01,-8.917290e-01
-9.117517e-01,-8.914374e-01
-9.147972e-01,-8.921177e-01
-9.117517e-01,-8.901738e-01
-9.109741e-01,-8.898174e-01
-9.117193e-01,-8.892342e-01
-9.110065e-01,-8.896554e-01
-9.100345e-01,-8.892666e-01
-9.098077e-01,-8.895258e-01
-9.108121e-01,-8.890074e-01
-9.128857e-01,-8.905302e-01
-9.113305e-01,-8.886510e-01
-9.144408e-01,-8.893962e-01
-9.094514e-01,-8.877114e-01
-9.118813e-01,-8.896230e-01
-9.144408e-01,-8.913726e-01
-9.084470e-01,-8.874199e-01
-9.163848e-01,-8.929601e-01
-9.064706e-01,-8.878734e-01
-9.187823e-01,-8.919558e-01
-9.036195e-01,-8.855731e-01
-9.157692e-01,-8.900442e-01
-9.188795e-01,-8.949365e-01
-9.006388e-01,-8.839531e-01
-9.210179e-01,-8.931869e-01
-9.134041e-01,-8.919881e-01
-9.014487e-01,-8.834023e-01
-9.206291e-01,-8.931545e-01
-9.145704e-01,-8.935109e-01
-9.031659e-01,-8.854435e-01
-9.130477e-01,-8.881974e-01
-9.216659e-01,-8.954873e-01
-9.117517e-01,-8.908218e-01
-9.055634e-01,-8.860267e-01
-9.146352e-01,-8.890074e-01
-9.188795e-01,-8.931869e-01
-9.160284e-01,-8.931545e-01
-9.040083e-01,-8.869663e-01
-9.060494e-01,-8.853463e-01
-9.109741e-01,-8.868691e-01
-9.214715e-01,-8.938025e-01
-9.207263e-01,-8.969776e-01
-9.142140e-01,-8.938349e-01
-9.005416e-01,-8.841799e-01
-8.980792e-01,-8.795468e-01
-9.054662e-01,-8.827544e-01
-9.206939e-01,-8.911458e-01
-9.304461e-01,-9.017079e-01
-9.337184e-01,-9.071186e-01
-9.250678e-01,-9.049803e-01
-9.144084e-01,-8.975932e-01
-9.014163e-01,-8.869339e-01
-8.940293e-01,-8.793524e-01
-8.893314e-01,-8.724514e-01
-8.902386e-01,-8.710906e-01
-8.913078e-01,-8.691143e-01
-8.924093e-01,-8.704102e-01
-8.940293e-01,-8.715442e-01
-8.981440e-01,-8.735206e-01
-9.005740e-01,-8.765985e-01
-8.994076e-01,-8.764041e-01
-8.973340e-01,-8.751729e-01
-8.980792e-01,-8.744925e-01
-8.938673e-01,-8.733586e-01
-8.973988e-01,-8.750757e-01
-9.023235e-01,-8.798708e-01
-9.064058e-01,-8.831108e-01
-9.210179e-01,-8.944181e-01
-9.296361e-01,-9.014163e-01
-9.321308e-01,-9.062114e-01
-9.276597e-01,-9.050451e-01
-9.152508e-01,-8.960381e-01
-8.950661e-01,-8.809076e-01
-8.948069e-01,-8.768901e-01
-9.118813e-01,-8.866099e-01
-9.294093e-01,-8.989540e-01
-9.368287e-01,-9.075722e-01
-9.160608e-01,-8.956493e-01
-8.847631e-01,-8.747841e-01
-8.892018e-01,-8.729698e-01
-9.238042e-01,-8.927657e-01
-9.463865e-01,-9.116545e-01
-9.231886e-01,-9.031983e-01
-8.846335e-01,-8.765985e-01
-8.972692e-01,-8.787693e-01
-9.404898e-01,-9.040083e-01
-9.320660e-01,-9.058550e-01
-8.929925e-01,-8.820092e-01
-9.054014e-01,-8.847307e-01
-9.292149e-01,-8.999908e-01
-9.210503e-01,-8.963621e-01
-9.066002e-01,-8.897202e-01
-9.120757e-01,-8.903358e-01
-9.210179e-01,-8.958113e-01
-9.180696e-01,-8.951957e-01
-9.010275e-01,-8.854111e-01
-9.266878e-01,-8.984356e-01
-9.137281e-01,-8.923121e-01
-9.046887e-01,-8.868691e-01
-9.323900e-01,-9.008655e-01
-8.987596e-01,-8.845363e-01
-9.258778e-01,-8.975608e-01
-9.136633e-01,-8.910486e-01
-9.062114e-01,-8.875819e-01
-9.352412e-01,-9.026151e-01
-8.948393e-01,-8.826248e-01
-9.361483e-01,-9.022587e-01
-8.889750e-01,-8.792552e-01
-9.420774e-01,-9.054662e-01
-8.947421e-01,-8.837587e-01
-9.343664e-01,-9.012867e-01
-8.953577e-01,-8.832403e-01
-9.320336e-01,-9.004444e-01
-9.021939e-01,-8.870635e-01
-9.290205e-01,-8.987596e-01
-9.080582e-01,-8.903682e-01
-9.153480e-01,-8.914374e-01
-9.214067e-01,-8.970424e-01
-9.081230e-01,-8.902062e-01
-9.216335e-01,-8.946773e-01
-9.158664e-01,-8.939321e-01
-9.106177e-01,-8.905302e-01
-9.172920e-01,-8.927009e-01
-9.236746e-01,-8.985328e-01
-8.962649e-01,-8.824952e-01
-9.286965e-01,-8.970424e-01
-9.243226e-01,-9.013515e-01
-8.884890e-01,-8.796116e-01
-9.340424e-01,-8.986624e-01
-9.328436e-01,-9.071510e-01
-8.809724e-01,-8.769549e-01
-9.216011e-01,-8.900118e-01
-9.483629e-01,-9.137281e-01
-8.959733e-01,-8.876790e-01
-8.949365e-01,-8.788664e-01
-9.276921e-01,-8.949041e-01
-9.360835e-01,-9.062438e-01
-9.214715e-01,-9.031335e-01
-8.859295e-01,-8.788016e-01
-9.004444e-01,-8.783805e-01
-9.390319e-01,-9.002176e-01
-9.399715e-01,-9.108121e-01
-9.073454e-01,-8.950661e-01
-9.049479e-01,-8.878086e-01
-9.158664e-01,-8.932193e-01
-8.801948e-01,-8.710582e-01
-9.196571e-01,-8.849251e-01
-9.757078e-01,-9.266554e-01
-8.957789e-01,-8.946449e-01
-8.945477e-01,-8.795468e-01
-9.984197e-01,-9.384163e-01
-9.196571e-01,-9.157692e-01
-8.482167e-01,-8.614032e-01
-8.959733e-01,-8.714470e-01
-9.227675e-01,-8.868691e-01
-9.795634e-01,-9.308025e-01
-9.411702e-01,-9.261046e-01
-8.535950e-01,-8.700538e-01
-8.537246e-01,-8.484759e-01
-8.418341e-01,-8.315311e-01
-8.900118e-01,-8.523639e-01
-9.490109e-01,-8.959733e-01
-9.539355e-01,-9.149916e-01
-9.860756e-01,-9.431466e-01
-9.638821e-01,-9.408462e-01
-9.497884e-01,-9.319040e-01
-9.519592e-01,-9.303489e-01
-9.470993e-01,-9.263962e-01
-9.584066e-01,-9.297333e-01
-9.500152e-01,-9.274005e-01
-9.595730e-01,-9.322280e-01
-9.501448e-01,-9.298305e-01
-9.556203e-01,-9.307701e-01
-9.777814e-01,-9.456737e-01
-9.658585e-01,-9.398095e-01
-9.422718e-01,-9.227351e-01
-9.110389e-01,-8.983060e-01
-8.839855e-01,-8.764689e-01
-8.824628e-01,-8.702158e-01
-9.053690e-01,-8.806808e-01
-9.413970e-01,-9.033603e-01
-9.445398e-01,-9.144084e-01
-9.328112e-01,-9.100993e-01
-9.296685e-01,-9.061790e-01
-8.933813e-01,-8.810696e-01
-8.542106e-01,-8.507115e-01
-9.085766e-01,-8.799356e-01
-1.017406e+00,-9.499180e-01
-9.490109e-01,-9.259750e-01
-8.074909e-01,-8.365206e-01
-8.915994e-01,-8.693735e-01
-1.044751e+00,-9.647245e-01
-9.354680e-01,-9.197543e-01
-7.976739e-01,-8.312395e-01
-9.156720e-01,-8.816204e-01
-1.002761e+00,-9.413646e-01
-8.999260e-01,-8.936405e-01
-8.551178e-01,-8.615004e-01
-9.718199e-01,-9.197543e-01
-9.572403e-01,-9.227675e-01
-8.344795e-01,-8.538866e-01
-9.695844e-01,-9.185879e-01
-9.358892e-01,-9.074426e-01
-8.508735e-01,-8.617596e-01
-9.954390e-01,-9.346580e-01
-8.823332e-01,-8.822684e-01
-9.157368e-01,-8.938349e-01
-9.266878e-01,-8.975608e-01
-8.934785e-01,-8.829488e-01
-9.504040e-01,-9.099373e-01
-8.820092e-01,-8.781861e-01
-9.443130e-01,-9.077342e-01
-9.040083e-01,-8.903682e-01
-9.124645e-01,-8.927009e-01
-9.250678e-01,-8.973988e-01
-9.148296e-01,-8.944505e-01
-9.222815e-01,-8.982412e-01
-9.214715e-01,-8.976580e-01
-9.187823e-01,-8.970100e-01
-9.143436e-01,-8.942885e-01
-9.304137e-01,-9.005092e-01
-9.132097e-01,-8.951309e-01
-9.131449e-01,-8.917614e-01
-9.281781e-01,-9.021291e-01
-9.094838e-01,-8.928305e-01
-9.222491e-01,-8.966212e-01
-9.167736e-01,-8.961353e-01
-9.131125e-01,-8.925065e-01
-9.242902e-01,-8.977228e-01
-9.099049e-01,-8.915022e-01
-9.242578e-01,-8.993104e-01
-9.227027e-01,-9.000556e-01
-8.958437e-01,-8.825924e-01
-9.414294e-01,-9.044943e-01
-9.322928e-01,-9.079934e-01
-8.762097e-01,-8.747517e-01
-9.266878e-01,-8.912430e-01
-9.577911e-01,-9.200783e-01
-8.985976e-01,-8.924417e-01
-8.960057e-01,-8.799680e-01
-9.307377e-01,-8.961353e-01
-9.243226e-01,-8.992456e-01
-9.277245e-01,-9.028743e-01
-9.116545e-01,-8.949689e-01
-8.931545e-01,-8.788664e-01
-9.249058e-01,-8.926361e-01
-9.395503e-01,-9.079934e-01
-9.205643e-01,-9.020643e-01
-9.147972e-01,-8.965564e-01
-9.039435e-01,-8.869339e-01
-9.003148e-01,-8.810372e-01
-9.124969e-01,-8.852491e-01
-9.231886e-01,-8.945801e-01
-9.349496e-01,-9.031659e-01
-9.450581e-01,-9.150564e-01
-9.383191e-01,-9.144084e-01
-9.307053e-01,-9.115897e-01
-9.323900e-01,-9.108769e-01
-9.317744e-01,-9.095486e-01
-9.245170e-01,-9.049155e-01
-9.294741e-01,-9.064382e-01
-9.296037e-01,-9.076370e-01
-9.297981e-01,-9.077990e-01
-9.290529e-01,-9.074750e-01
-9.350792e-01,-9.102613e-01
-9.306405e-01,-9.099049e-01
-9.286641e-01,-9.067946e-01
-9.324224e-01,-9.092246e-01
-9.357272e-01,-9.117841e-01
-9.384487e-01,-9.137605e-01
-9.423690e-01,-9.176160e-01
-9.403603e-01,-9.165792e-01
-9.361807e-01,-9.140196e-01
-9.239014e-01,-9.046887e-01
-9.128533e-01,-8.959409e-01
-9.106501e-01,-8.913402e-01
-9.197867e-01,-8.947421e-01
-9.334916e-01,-9.051099e-01
-9.307053e-01,-9.054014e-01
-9.148944e-01,-8.959409e-01
-8.998612e-01,-8.837263e-01
-9.112009e-01,-8.884242e-01
-9.380923e-01,-9.047859e-01
-9.367315e-01,-9.100993e-01
-9.082202e-01,-8.922473e-01
-9.006064e-01,-8.846335e-01
-9.309645e-01,-9.023559e-01
-9.359863e-01,-9.075722e-01
-9.108121e-01,-8.931221e-01
-9.014487e-01,-8.858323e-01
-9.327140e-01,-9.023883e-01
-9.304785e-01,-9.042999e-01
-9.018699e-01,-8.878410e-01
-9.181020e-01,-8.949689e-01
-9.405546e-01,-9.091598e-01
-9.118813e-01,-8.950013e-01
-9.068270e-01,-8.892018e-01
-9.473909e-01,-9.123025e-01
-9.078962e-01,-8.935433e-01
-9.117193e-01,-8.929277e-01
-9.434382e-01,-9.090950e-01
-9.030039e-01,-8.890074e-01
-9.410082e-01,-9.088358e-01
-9.031659e-01,-8.904978e-01
-9.274005e-01,-9.017727e-01
-9.226703e-01,-8.974960e-01
-9.105529e-01,-8.945801e-01
-9.354680e-01,-9.050775e-01
-9.009303e-01,-8.892990e-01
-9.461273e-01,-9.085118e-01
-8.917290e-01,-8.855083e-01
-9.475853e-01,-9.101317e-01
-8.983060e-01,-8.890398e-01
-9.325520e-01,-9.016107e-01
-9.124321e-01,-8.951309e-01
-9.223139e-01,-8.967832e-01
-9.279513e-01,-9.032631e-01
-9.076370e-01,-8.911134e-01
-9.334268e-01,-9.049155e-01
-9.047535e-01,-8.902710e-01
-9.339452e-01,-9.040407e-01
-9.042675e-01,-8.892990e-01
-9.366667e-01,-9.055310e-01
-9.105853e-01,-8.950661e-01
-9.205967e-01,-8.953253e-01
-9.367639e-01,-9.082850e-01
-8.986624e-01,-8.886186e-01
-9.266878e-01,-8.966860e-01
-9.463217e-01,-9.152184e-01
-8.875819e-01,-8.832079e-01
-9.185231e-01,-8.904330e-01
-9.640117e-01,-9.224111e-01
-8.938997e-01,-8.914050e-01
-8.893962e-01,-8.738770e-01
-9.539355e-01,-9.079610e-01
-9.540003e-01,-9.238042e-01
-8.857675e-01,-8.887158e-01
-8.728402e-01,-8.638980e-01
-9.498856e-01,-9.003472e-01
-9.806001e-01,-9.343988e-01
-9.213095e-01,-9.143112e-01
-8.572885e-01,-8.659391e-01
-8.735530e-01,-8.544698e-01
-9.465485e-01,-8.940617e-01
-9.882464e-01,-9.363427e-01
-9.623594e-01,-9.388375e-01
-9.033927e-01,-9.074750e-01
-8.599453e-01,-8.672999e-01
-8.573857e-01,-8.468560e-01
-9.027123e-01,-8.631852e-01
-9.540327e-01,-9.015135e-01
-9.887324e-01,-9.363751e-01
-9.817665e-01,-9.494968e-01
-9.512788e-01,-9.357596e-01
-9.251650e-01,-9.179400e-01
-9.054338e-01,-8.997964e-01
-8.894934e-01,-8.817176e-01
-8.768901e-01,-8.676563e-01
-8.703130e-01,-8.575801e-01
-8.691143e-01,-8.526230e-01
-8.701834e-01,-8.509059e-01
-8.674295e-01,-8.474068e-01
-8.677535e-01,-8.468236e-01
-8.613708e-01,-8.419637e-01
-8.555066e-01,-8.391450e-01
-8.514567e-01,-8.364234e-01
-8.542754e-01,-8.382702e-01
-8.714470e-01,-8.502903e-01
-8.960381e-01,-8.698919e-01
-9.287613e-01,-8.970424e-01
-9.624889e-01,-9.265906e-01
-9.863024e-01,-9.485249e-01
-9.867236e-01,-9.537087e-01
-9.581474e-01,-9.371851e-01
-9.106825e-01,-9.005416e-01
-8.766957e-01,-8.720302e-01
-8.858323e-01,-8.716090e-01
-9.299277e-01,-8.981764e-01
-9.644329e-01,-9.241930e-01
-9.494968e-01,-9.209531e-01
-9.049155e-01,-8.941589e-01
-8.831756e-01,-8.761125e-01
-9.254566e-01,-8.966860e-01
-9.665389e-01,-9.253270e-01
-9.338480e-01,-9.121729e-01
-8.772789e-01,-8.741038e-01
-8.973988e-01,-8.793848e-01
-9.624889e-01,-9.195923e-01
-9.406194e-01,-9.123997e-01
-8.734234e-01,-8.731642e-01
-9.220223e-01,-8.946773e-01
-9.771010e-01,-9.299601e-01
-8.996344e-01,-8.918586e-01
-8.865775e-01,-8.787369e-01
-9.726623e-01,-9.253918e-01
-9.070862e-01,-8.934137e-01
-8.898174e-01,-8.816528e-01
-9.727919e-01,-9.249706e-01
-8.937053e-01,-8.864479e-01
-9.149268e-01,-8.940617e-01
-9.586010e-01,-9.166764e-01
-8.825276e-01,-8.809400e-01
-9.569811e-01,-9.166440e-01
-9.102289e-01,-8.946773e-01
-9.228970e-01,-9.011247e-01
-9.309969e-01,-9.029067e-01
-9.103909e-01,-8.942885e-01
-9.311589e-01,-9.016431e-01
-9.221843e-01,-9.016431e-01
-9.255862e-01,-9.011571e-01
-9.212771e-01,-8.997964e-01
-9.249058e-01,-9.006712e-01
-9.254566e-01,-9.010599e-01
-9.156072e-01,-8.956493e-01
-9.398743e-01,-9.095486e-01
-9.080582e-01,-8.930249e-01
-9.433410e-01,-9.103585e-01
-9.046563e-01,-8.924093e-01
-9.378331e-01,-9.063086e-01
-9.170328e-01,-8.985328e-01
-9.219251e-01,-8.985976e-01
-9.363427e-01,-9.082202e-01
-9.090302e-01,-8.934785e-01
-9.394855e-01,-9.073130e-01
-9.179400e-01,-9.017079e-01
-9.158016e-01,-8.955197e-01
-9.432114e-01,-9.099373e-01
-9.086090e-01,-8.964268e-01
-9.245818e-01,-8.972044e-01
-9.420126e-01,-9.120109e-01
-9.135337e-01,-8.995048e-01
-9.155100e-01,-8.936729e-01
-9.413322e-01,-9.080258e-01
-9.257806e-01,-9.042027e-01
-9.108769e-01,-8.949689e-01
-9.220547e-01,-8.976256e-01
-9.392263e-01,-9.084794e-01
-9.274977e-01,-9.079610e-01
-9.116869e-01,-8.964592e-01
-9.171948e-01,-8.938349e-01
-9.307377e-01,-9.020319e-01
-9.363103e-01,-9.092246e-01
-9.282105e-01,-9.069890e-01
-9.201431e-01,-9.015135e-01
-9.105205e-01,-8.936729e-01
-9.119461e-01,-8.907246e-01
-9.241606e-01,-8.950337e-01
-9.325520e-01,-9.033279e-01
-9.381571e-01,-9.093218e-01
-9.344312e-01,-9.110065e-01
-9.326168e-01,-9.104233e-01
-9.264934e-01,-9.071510e-01
-9.259426e-01,-9.052394e-01
-9.152832e-01,-8.985004e-01
-9.114277e-01,-8.933489e-01
-9.050775e-01,-8.877762e-01
-9.093218e-01,-8.870959e-01
-9.079934e-01,-8.846335e-01
-9.098077e-01,-8.867395e-01
-9.105853e-01,-8.867719e-01
-9.110713e-01,-8.883918e-01
-9.085442e-01,-8.869339e-01
-9.076046e-01,-8.876466e-01
-9.126589e-01,-8.902710e-01
-9.139872e-01,-8.906922e-01
-9.174540e-01,-8.953901e-01
-9.229294e-01,-9.000556e-01
-9.288909e-01,-9.044619e-01
-9.332972e-01,-9.083822e-01
-9.390319e-01,-9.131125e-01
-9.429522e-01,-9.176160e-01
-9.442482e-01,-9.184907e-01
-9.410730e-01,-9.156072e-01
-9.301869e-01,-9.080582e-01
-9.174864e-01,-8.985328e-01
-9.063734e-01,-8.880354e-01
-9.056930e-01,-8.868367e-01
-9.233182e-01,-8.980144e-01
-9.454793e-01,-9.147324e-01
-9.433410e-01,-9.153156e-01
-9.159960e-01,-8.997640e-01
-8.985328e-01,-8.852815e-01
-9.248086e-01,-8.994076e-01
-9.588278e-01,-9.213095e-01
-9.399391e-01,-9.141168e-01
-8.925389e-01,-8.856379e-01
-9.208883e-01,-8.971072e-01
-9.613550e-01,-9.223787e-01
-9.125617e-01,-8.991160e-01
-8.872255e-01,-8.801300e-01
-9.643033e-01,-9.210827e-01
-9.412026e-01,-9.132097e-01
-8.739418e-01,-8.747517e-01
-9.594434e-01,-9.169680e-01
-9.339776e-01,-9.068918e-01
-8.712526e-01,-8.746221e-01
-9.917131e-01,-9.373795e-01
-8.952929e-01,-8.876466e-01
-8.996992e-01,-8.884242e-01
-1.005904e+00,-9.440862e-01
-8.336047e-01,-8.575477e-01
-1.003344e+00,-9.414618e-01
-8.918262e-01,-8.845363e-01
-9.180048e-01,-9.025179e-01
-9.750599e-01,-9.251650e-01
-8.507115e-01,-8.701186e-01
-1.016337e+00,-9.457061e-01
-8.325679e-01,-8.612736e-01
-1.027968e+00,-9.509872e-01
-8.263472e-01,-8.574181e-01
-1.031370e+00,-9.544863e-01
-8.294576e-01,-8.601073e-01
-1.022946e+00,-9.469049e-01
-8.418017e-01,-8.679803e-01
-9.968322e-01,-9.311265e-01
-8.756913e-01,-8.872255e-01
-9.502744e-01,-9.070214e-01
-9.346256e-01,-9.161580e-01
-8.915670e-01,-8.804216e-01
-9.817341e-01,-9.341720e-01
-8.719330e-01,-8.796440e-01
-9.635905e-01,-9.165792e-01
-9.251002e-01,-9.087710e-01
-8.980468e-01,-8.867071e-01
-9.636553e-01,-9.206939e-01
-9.067298e-01,-8.988568e-01
-9.177456e-01,-8.939321e-01
-9.527368e-01,-9.165144e-01
-9.114601e-01,-9.003148e-01
-9.189767e-01,-8.956169e-01
-9.541623e-01,-9.177780e-01
-9.183612e-01,-9.050775e-01
-9.005092e-01,-8.863831e-01
-9.654049e-01,-9.198515e-01
-9.391291e-01,-9.179400e-01
-8.857675e-01,-8.833699e-01
-9.165144e-01,-8.878086e-01
-9.709776e-01,-9.236098e-01
-9.499504e-01,-9.269146e-01
-8.840827e-01,-8.902386e-01
-8.842447e-01,-8.718034e-01
-9.414294e-01,-8.966536e-01
-9.889915e-01,-9.380275e-01
-9.634609e-01,-9.402955e-01
-9.057254e-01,-9.095162e-01
-8.717062e-01,-8.737150e-01
-8.753349e-01,-8.608201e-01
-9.107149e-01,-8.753025e-01
-9.515056e-01,-9.032631e-01
-9.890239e-01,-9.387079e-01
-9.998777e-01,-9.609338e-01
-9.846824e-01,-9.624565e-01
-9.515704e-01,-9.449933e-01
-9.191063e-01,-9.220547e-01
-8.980144e-01,-8.983060e-01
-8.784129e-01,-8.789312e-01
-8.615976e-01,-8.602045e-01
-8.550206e-01,-8.473420e-01
-8.568997e-01,-8.425145e-01
-8.579041e-01,-8.408945e-01
-8.562842e-01,-8.407649e-01
-8.617272e-01,-8.427089e-01
-8.741686e-01,-8.523315e-01
-8.843095e-01,-8.627964e-01
-8.915022e-01,-8.730670e-01
-8.853463e-01,-8.734234e-01
-8.912430e-01,-8.749137e-01
-9.362455e-01,-9.007684e-01
-9.925879e-01,-9.396151e-01
-1.028648e+00,-9.765178e-01
-1.011671e+00,-9.790126e-01
-9.715283e-01,-9.585362e-01
-9.314505e-01,-9.288909e-01
-9.123673e-01,-9.115897e-01
-9.118165e-01,-9.053042e-01
-9.407490e-01,-9.189767e-01
-9.661501e-01,-9.365695e-01
-9.693252e-01,-9.413970e-01
-9.551991e-01,-9.347228e-01
-9.497560e-01,-9.297009e-01
-9.625537e-01,-9.373147e-01
-9.647569e-01,-9.372175e-01
-9.339128e-01,-9.164496e-01
-8.996668e-01,-8.907570e-01
-9.063410e-01,-8.902386e-01
-9.431466e-01,-9.123997e-01
-9.635581e-01,-9.283401e-01
-9.605126e-01,-9.305433e-01
-9.426930e-01,-9.198839e-01
-9.056282e-01,-8.948393e-01
-8.847631e-01,-8.768253e-01
-9.429198e-01,-9.094838e-01
-9.981605e-01,-9.482009e-01
-9.289557e-01,-9.140520e-01
-8.642868e-01,-8.711878e-01
-9.526720e-01,-9.140844e-01
-9.666037e-01,-9.282753e-01
-8.880678e-01,-8.864803e-01
-9.227675e-01,-9.010275e-01
-9.420450e-01,-9.114601e-01
-9.413970e-01,-9.151536e-01
-8.979820e-01,-8.891046e-01
-9.346904e-01,-9.096133e-01
-9.850388e-01,-9.359863e-01
-8.205478e-01,-8.495127e-01
-1.028843e+00,-9.546159e-01
-8.712526e-01,-8.752053e-01
-9.266230e-01,-9.059198e-01
-9.766474e-01,-9.260722e-01
-8.739742e-01,-8.824952e-01
-9.697140e-01,-9.215363e-01
-9.132421e-01,-8.999260e-01
-9.144408e-01,-8.954873e-01
-9.751895e-01,-9.290529e-01
-8.642868e-01,-8.748165e-01
-1.006714e+00,-9.399391e-01
-8.603341e-01,-8.776353e-01
-9.837753e-01,-9.242578e-01
-9.106825e-01,-9.091598e-01
-9.009951e-01,-8.802272e-01
-1.000007e+00,-9.496264e-01
-8.357430e-01,-8.587465e-01
-1.020775e+00,-9.488165e-01
-8.671055e-01,-8.826896e-01
-9.561711e-01,-9.137929e-01
-9.069242e-01,-8.967832e-01
-9.660529e-01,-9.211799e-01
-9.099049e-01,-9.050451e-01
-8.909514e-01,-8.759829e-01
-1.037558e+00,-9.646597e-01
-8.414453e-01,-8.766633e-01
-8.888778e-01,-8.627640e-01
-1.051814e+00,-9.672516e-01
-8.929925e-01,-9.125293e-01
-8.284856e-01,-8.408945e-01
-1.016434e+00,-9.318068e-01
-9.818637e-01,-9.531904e-01
-8.468884e-01,-8.741362e-01
-9.373471e-01,-8.968156e-01
-9.617114e-01,-9.246142e-01
-9.039111e-01,-8.990512e-01
-9.229294e-01,-8.979172e-01
-9.751895e-01,-9.302193e-01
-9.587954e-01,-9.356624e-01
-8.943533e-01,-8.989864e-01
-8.542754e-01,-8.579365e-01
-8.938025e-01,-8.614680e-01
-9.955362e-01,-9.225731e-01
-1.039729e+00,-9.787210e-01
-9.794662e-01,-9.690660e-01
-8.892666e-01,-9.133069e-01
-8.313367e-01,-8.532386e-01
-8.452684e-01,-8.346415e-01
-9.016431e-01,-8.571913e-01
-9.701676e-01,-9.061142e-01
-1.003182e+00,-9.476825e-01
